Id,y
1542.00000,-36.83069
1543.00000,82.93097
1544.00000,-15.33510
1545.00000,-57.16410
1546.00000,34.84225
1547.00000,-37.94289
1548.00000,59.63190
1549.00000,40.51806
1550.00000,22.49271
1551.00000,-38.40239
1552.00000,29.62309
1553.00000,-14.79065
1554.00000,-61.50669
1555.00000,-17.16362
1556.00000,51.76080
1557.00000,-2.62941
1558.00000,-58.28430
1559.00000,125.44849
1560.00000,34.61714
1561.00000,-46.11408
1562.00000,77.65644
1563.00000,-89.45186
1564.00000,-29.69455
1565.00000,113.63723
1566.00000,-6.14279
1567.00000,23.70460
1568.00000,-23.64012
1569.00000,32.25269
1570.00000,36.75657
1571.00000,-25.33462
1572.00000,-63.09092
1573.00000,-24.36131
1574.00000,-15.11858
1575.00000,14.25300
1576.00000,46.85265
1577.00000,-49.56542
1578.00000,-0.32280
1579.00000,-14.06062
1580.00000,94.42464
1581.00000,51.36953
1582.00000,68.86180
1583.00000,-39.98659
1584.00000,-10.30194
1585.00000,-72.66225
1586.00000,56.96298
1587.00000,35.77166
1588.00000,-39.47764
1589.00000,28.03659
1590.00000,-30.37074
1591.00000,6.64227
1592.00000,-20.49666
1593.00000,-52.90308
1594.00000,7.83115
1595.00000,19.43491
1596.00000,22.56106
1597.00000,62.40166
1598.00000,-4.73277
1599.00000,3.43995
1600.00000,5.46692
1601.00000,13.81881
1602.00000,2.94075
1603.00000,32.67869
1604.00000,142.73013
1605.00000,-8.99910
1606.00000,-33.88551
1607.00000,-5.82504
1608.00000,33.06758
1609.00000,1.15862
1610.00000,3.81348
1611.00000,18.30445
1612.00000,42.58626
1613.00000,5.63079
1614.00000,112.16548
1615.00000,-74.75138
1616.00000,16.24478
1617.00000,37.15855
1618.00000,-31.36422
1619.00000,104.84117
1620.00000,-2.86388
1621.00000,46.76639
1622.00000,14.87918
1623.00000,-32.46727
1624.00000,82.58036
1625.00000,0.96356
1626.00000,-29.95756
1627.00000,-53.06613
1628.00000,-53.44893
1629.00000,-56.79073
1630.00000,-34.41270
1631.00000,49.04203
1632.00000,-29.21046
1633.00000,-33.81077
1634.00000,-3.40409
1635.00000,120.04318
1636.00000,93.95865
1637.00000,93.53345
1638.00000,-65.00870
1639.00000,-7.49601
1640.00000,14.55537
1641.00000,69.18766
1642.00000,-47.12058
1643.00000,-30.16992
1644.00000,-11.57209
1645.00000,43.26726
1646.00000,-20.67446
1647.00000,70.09961
1648.00000,54.76814
1649.00000,90.18329
1650.00000,-17.70592
1651.00000,42.33404
1652.00000,55.94224
1653.00000,-35.83934
1654.00000,28.92020
1655.00000,-5.25913
1656.00000,-10.08783
1657.00000,-22.14230
1658.00000,33.07192
1659.00000,-11.14670
1660.00000,-23.48410
1661.00000,21.31784
1662.00000,-62.20164
1663.00000,27.08904
1664.00000,54.57918
1665.00000,10.32076
1666.00000,-98.83962
1667.00000,-57.33088
1668.00000,-44.82325
1669.00000,-7.43490
1670.00000,-9.65589
1671.00000,109.81477
1672.00000,20.33706
1673.00000,12.82111
1674.00000,12.07210
1675.00000,-63.28903
1676.00000,-22.11912
1677.00000,17.78947
1678.00000,-40.84302
1679.00000,61.21867
1680.00000,-27.67971
1681.00000,21.07640
1682.00000,14.84508
1683.00000,67.37676
1684.00000,121.91711
1685.00000,-47.84413
1686.00000,90.55767
1687.00000,83.68420
1688.00000,103.42948
1689.00000,6.17088
1690.00000,-48.42986
1691.00000,-45.06091
1692.00000,110.39303
1693.00000,65.77768
1694.00000,98.48748
1695.00000,56.79710
1696.00000,-40.27193
1697.00000,249.11541
1698.00000,57.18879
1699.00000,25.84048
1700.00000,-23.35202
1701.00000,28.54059
1702.00000,49.79068
1703.00000,-58.68570
1704.00000,46.48169
1705.00000,-24.61138
1706.00000,-75.93385
1707.00000,-69.20227
1708.00000,-22.15027
1709.00000,-58.55166
1710.00000,21.03085
1711.00000,50.87660
1712.00000,3.15273
1713.00000,74.09205
1714.00000,40.37976
1715.00000,-16.44106
1716.00000,24.05654
1717.00000,141.09946
1718.00000,-16.02134
1719.00000,-78.21014
1720.00000,14.12362
1721.00000,13.84339
1722.00000,50.23349
1723.00000,44.49179
1724.00000,-82.60365
1725.00000,10.01007
1726.00000,53.81763
1727.00000,42.29515
1728.00000,25.89804
1729.00000,-33.97562
1730.00000,34.48318
1731.00000,62.02838
1732.00000,13.30644
1733.00000,-37.32463
1734.00000,6.86142
1735.00000,11.89304
1736.00000,-102.56408
1737.00000,-17.85819
1738.00000,5.15154
1739.00000,29.31868
1740.00000,98.81548
1741.00000,-70.49454
1742.00000,-25.13015
1743.00000,-3.97554
1744.00000,55.56012
1745.00000,-35.82594
1746.00000,-17.63350
1747.00000,-113.32825
1748.00000,-66.44414
1749.00000,-51.42768
1750.00000,-76.32510
1751.00000,44.46822
1752.00000,-15.66920
1753.00000,-17.27816
1754.00000,15.47066
1755.00000,100.78455
1756.00000,-24.97314
1757.00000,69.18850
1758.00000,-42.60652
1759.00000,-0.87866
1760.00000,11.89342
1761.00000,-35.06127
1762.00000,-8.11524
1763.00000,-61.02998
1764.00000,12.56318
1765.00000,84.55847
1766.00000,135.87650
1767.00000,-50.92360
1768.00000,-34.61870
1769.00000,-36.17381
1770.00000,5.28818
1771.00000,-75.09292
1772.00000,20.47079
1773.00000,-89.93088
1774.00000,11.29032
1775.00000,-12.73842
1776.00000,21.15828
1777.00000,-29.59234
1778.00000,-17.52546
1779.00000,-84.36579
1780.00000,27.38505
1781.00000,51.18749
1782.00000,-53.63466
1783.00000,17.55192
1784.00000,-6.94304
1785.00000,-179.12829
1786.00000,-8.07404
1787.00000,-21.34165
1788.00000,8.20546
1789.00000,-29.01923
1790.00000,10.21921
1791.00000,0.90982
1792.00000,-111.18881
1793.00000,-1.72361
1794.00000,37.10073
1795.00000,3.83910
1796.00000,37.23561
1797.00000,-48.47580
1798.00000,-53.81859
1799.00000,40.52657
1800.00000,-1.32290
1801.00000,25.02011
1802.00000,-5.54384
1803.00000,-23.47562
1804.00000,-74.30896
1805.00000,12.53119
1806.00000,59.81998
1807.00000,33.93633
1808.00000,-24.83299
1809.00000,-58.38481
1810.00000,95.01258
1811.00000,-7.75579
1812.00000,-25.94608
1813.00000,-83.51133
1814.00000,13.44919
1815.00000,-48.29845
1816.00000,6.59505
1817.00000,-46.66954
1818.00000,23.60905
1819.00000,27.34070
1820.00000,25.53997
1821.00000,13.11561
1822.00000,-70.84502
1823.00000,-35.84450
1824.00000,33.49846
1825.00000,-13.84706
1826.00000,247.19039
1827.00000,3.16204
1828.00000,50.46923
1829.00000,55.91341
1830.00000,-62.94194
1831.00000,-117.88431
1832.00000,44.56511
1833.00000,13.47918
1834.00000,-47.72352
1835.00000,-24.57238
1836.00000,1.81079
1837.00000,-22.52417
1838.00000,72.75677
1839.00000,-21.21290
1840.00000,51.20901
1841.00000,7.18778
1842.00000,48.59806
1843.00000,-26.47837
1844.00000,-53.57593
1845.00000,39.73230
1846.00000,-10.26221
1847.00000,32.10520
1848.00000,-10.33607
1849.00000,68.91779
1850.00000,12.17397
1851.00000,96.88342
1852.00000,78.17639
1853.00000,-49.37995
1854.00000,-39.55929
1855.00000,38.52986
1856.00000,-28.78398
1857.00000,-49.74768
1858.00000,-42.52241
1859.00000,-15.82022
1860.00000,17.26204
1861.00000,-108.59739
1862.00000,9.16666
1863.00000,12.07928
1864.00000,-25.94852
1865.00000,5.38499
1866.00000,-15.69278
1867.00000,-33.90249
1868.00000,-33.51336
1869.00000,188.03565
1870.00000,62.49507
1871.00000,86.37881
1872.00000,-84.05761
1873.00000,-36.27997
1874.00000,44.55257
1875.00000,-0.26749
1876.00000,-92.92995
1877.00000,-21.66580
1878.00000,13.54757
1879.00000,57.07357
1880.00000,17.63465
1881.00000,-54.15934
1882.00000,-31.73020
1883.00000,20.96067
1884.00000,-47.03281
1885.00000,47.26175
1886.00000,77.93357
1887.00000,-15.46423
1888.00000,15.28097
1889.00000,-57.93199
1890.00000,8.48557
1891.00000,18.68406
1892.00000,73.37070
1893.00000,119.47153
1894.00000,-141.97543
1895.00000,109.43734
1896.00000,8.30693
1897.00000,-90.08365
1898.00000,-14.65336
1899.00000,24.44552
1900.00000,-38.80371
1901.00000,13.32051
1902.00000,-60.95570
1903.00000,-38.87459
1904.00000,87.94865
1905.00000,20.94233
1906.00000,-46.05017
1907.00000,-24.81871
1908.00000,-17.04165
1909.00000,1.14335
1910.00000,5.72064
1911.00000,37.50130
1912.00000,-84.95470
1913.00000,22.41293
1914.00000,24.46538
1915.00000,-23.03903
1916.00000,-26.49543
1917.00000,-67.04870
1918.00000,4.34159
1919.00000,1.85407
1920.00000,89.86636
1921.00000,-42.06822
1922.00000,-21.16994
1923.00000,-10.87368
1924.00000,-9.91409
1925.00000,115.73984
1926.00000,26.28764
1927.00000,25.30899
1928.00000,-51.38073
1929.00000,21.23302
1930.00000,60.43244
1931.00000,-88.33367
1932.00000,-81.56271
1933.00000,-20.47665
1934.00000,-2.32358
1935.00000,-38.22864
1936.00000,24.75287
1937.00000,27.43396
1938.00000,-117.10630
1939.00000,20.97499
1940.00000,55.20887
1941.00000,69.40184
1942.00000,-100.29341
1943.00000,-56.42945
1944.00000,32.86442
1945.00000,-11.76001
1946.00000,-3.36931
1947.00000,-83.33619
1948.00000,1.96936
1949.00000,98.94833
1950.00000,2.91131
1951.00000,-8.05517
1952.00000,-57.05534
1953.00000,-6.22999
1954.00000,15.71859
1955.00000,-27.61298
1956.00000,-8.38670
1957.00000,-24.61921
1958.00000,72.47280
1959.00000,-55.78460
1960.00000,-94.35610
1961.00000,-86.66639
1962.00000,101.78661
1963.00000,-77.36107
1964.00000,47.07658
1965.00000,-27.34613
1966.00000,18.54057
1967.00000,65.31874
1968.00000,0.65631
1969.00000,-90.38491
1970.00000,117.90759
1971.00000,-1.39254
1972.00000,-16.87565
1973.00000,19.74929
1974.00000,-55.59743
1975.00000,3.53860
1976.00000,-1.37435
1977.00000,72.31153
1978.00000,13.01617
1979.00000,84.26173
1980.00000,47.97133
1981.00000,-17.55970
1982.00000,51.22950
1983.00000,87.74174
1984.00000,10.11187
1985.00000,-81.96004
1986.00000,92.51305
1987.00000,2.08956
1988.00000,-36.28024
1989.00000,11.50209
1990.00000,-37.20150
1991.00000,79.73061
1992.00000,2.82534
1993.00000,28.47729
1994.00000,-25.55599
1995.00000,68.42633
1996.00000,-9.59606
1997.00000,-12.76570
1998.00000,-47.66133
1999.00000,29.45742
2000.00000,-49.59669
2001.00000,115.78726
2002.00000,52.87928
2003.00000,-51.39371
2004.00000,-25.58205
2005.00000,109.85000
2006.00000,-6.85757
2007.00000,6.16648
2008.00000,-15.79721
2009.00000,-16.63022
2010.00000,92.00064
2011.00000,84.09499
2012.00000,6.67501
2013.00000,0.44398
2014.00000,-35.69372
2015.00000,62.58897
2016.00000,-48.96700
2017.00000,20.93910
2018.00000,38.37295
2019.00000,1.98720
2020.00000,-24.22134
2021.00000,-65.60728
2022.00000,-19.21448
2023.00000,-11.61111
2024.00000,146.15578
2025.00000,64.27662
2026.00000,25.28761
2027.00000,-23.37301
2028.00000,-129.06294
2029.00000,-14.36005
2030.00000,-22.26901
2031.00000,105.76760
2032.00000,34.87807
2033.00000,-8.48404
2034.00000,113.11406
2035.00000,41.35554
2036.00000,15.28497
2037.00000,2.42501
2038.00000,20.96114
2039.00000,48.38724
2040.00000,-14.72697
2041.00000,20.68528
2042.00000,-2.53465
2043.00000,30.92319
2044.00000,-11.39199
2045.00000,77.32721
2046.00000,27.98468
2047.00000,-27.49242
2048.00000,2.45095
2049.00000,-57.46664
2050.00000,-21.30814
2051.00000,24.25934
2052.00000,-17.64863
2053.00000,-13.35699
2054.00000,5.15583
2055.00000,14.23321
2056.00000,57.46948
2057.00000,35.19143
2058.00000,-49.70922
2059.00000,-22.55613
2060.00000,48.67815
2061.00000,-57.94033
2062.00000,65.76710
2063.00000,59.10217
2064.00000,-52.81630
2065.00000,4.74331
2066.00000,51.63065
2067.00000,-24.26504
2068.00000,85.22491
2069.00000,-58.73420
2070.00000,0.03939
2071.00000,15.78894
2072.00000,-53.22641
2073.00000,70.18316
2074.00000,105.89225
2075.00000,24.42838
2076.00000,86.12788
2077.00000,-57.13721
2078.00000,15.15363
2079.00000,133.98859
2080.00000,-146.99083
2081.00000,-45.93440
2082.00000,121.73929
2083.00000,108.02141
2084.00000,-82.56542
2085.00000,-13.30115
2086.00000,35.13196
2087.00000,-19.38693
2088.00000,-51.64081
2089.00000,-33.66396
2090.00000,-33.34670
2091.00000,181.61413
2092.00000,-15.87447
2093.00000,9.75680
2094.00000,-22.34800
2095.00000,7.76780
2096.00000,2.61528
2097.00000,66.33647
2098.00000,-12.48175
2099.00000,-5.28109
2100.00000,-13.84256
2101.00000,28.77705
2102.00000,-15.48878
2103.00000,97.79331
2104.00000,-15.10320
2105.00000,-47.31393
2106.00000,20.20065
2107.00000,-21.51146
2108.00000,48.84656
2109.00000,-23.34691
2110.00000,-91.99793
2111.00000,-73.34816
2112.00000,2.46097
2113.00000,14.08150
2114.00000,-60.98886
2115.00000,110.65734
2116.00000,-61.60209
2117.00000,-63.17050
2118.00000,23.55537
2119.00000,-18.42644
2120.00000,-63.63890
2121.00000,-37.19770
2122.00000,27.66255
2123.00000,-23.14563
2124.00000,-82.42072
2125.00000,15.62129
2126.00000,15.00182
2127.00000,-32.45729
